protein	n_obs	status	singular	messages	var_Run	var_Mixture	sigma2	acquisition	design	level	reference	structure	var_Run:ionID	var_Run:Channel
Q7RTV0	120	ok	FALSE		0.119882322489538	0.042065605883965	0.0023933379798308	ms2	balanced	protein	drop	mixed	NA	NA
Q7Z2K6	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.358782041660687	0	0.0131158779069056	ms2	balanced	protein	drop	mixed	NA	NA
Q7Z2W4	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.224108134870145	0	0.00334345366633726	ms2	balanced	protein	drop	mixed	NA	NA
Q7Z2W9	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.284441840471383	1.86713556430172e-12	0.00452104834847543	ms2	balanced	protein	drop	mixed	NA	NA
Q7Z3B4	120	ok	FALSE		0.122601102805205	1.50927402657931e-10	0.00530977162249059	ms2	balanced	protein	drop	mixed	NA	NA
Q7Z3C6	120	ok	FALSE		0.841223476056053	0.0453362437848796	0.0111055495689309	ms2	balanced	protein	drop	mixed	NA	NA
Q7Z417	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.324786696543476	9.22539638422701e-11	0.0109614806395142	ms2	balanced	protein	drop	mixed	NA	NA
Q7Z478	120	ok	FALSE		0.230372946133779	0.0060295910535205	0.00469041859634578	ms2	balanced	protein	drop	mixed	NA	NA
Q7Z5L9	120	ok	FALSE		0.510633123098324	0.0598715868192432	0.00983060447030135	ms2	balanced	protein	drop	mixed	NA	NA
Q7Z6Z7	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.0373957725640998	0	0.000446045055312685	ms2	balanced	protein	drop	mixed	NA	NA
Q86SF2	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.0793778749256008	0	0.00158725895590339	ms2	balanced	protein	drop	mixed	NA	NA
Q86TG7	120	ok	FALSE		0.364124661513177	0.136846284399943	0.00675478727461925	ms2	balanced	protein	drop	mixed	NA	NA
Q86TU7	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.767955879920301	0	0.00969844390635342	ms2	balanced	protein	drop	mixed	NA	NA
Q86U38	120	ok	FALSE		0.198996718234772	0.00445595822691582	0.0136305381510169	ms2	balanced	protein	drop	mixed	NA	NA
Q86U42	120	ok	FALSE		0.717395572046678	0.207611502639185	0.00534576562179629	ms2	balanced	protein	drop	mixed	NA	NA
Q86U86	120	ok	FALSE		0.132481439481482	0.0764602965171676	0.00389351206962621	ms2	balanced	protein	drop	mixed	NA	NA
Q86UE4	120	ok	FALSE		0.152737828771548	0.0259671562175066	0.000922764323276243	ms2	balanced	protein	drop	mixed	NA	NA
Q86UP2	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.0419230183273824	0	0.000395672701689805	ms2	balanced	protein	drop	mixed	NA	NA
Q86UV5	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.355086998227191	0	0.00934831026722056	ms2	balanced	protein	drop	mixed	NA	NA
Q86V81	120	ok	FALSE		0.234160940872936	1.0236367221964e-08	0.00192879588905905	ms2	balanced	protein	drop	mixed	NA	NA
Q86VM9	120	ok	FALSE		0.72885852170925	1.779855048934e-09	0.00790152022336576	ms2	balanced	protein	drop	mixed	NA	NA
Q86VP6	120	ok	FALSE		0.0467314531486948	1.77318887163254e-10	0.000318751594310236	ms2	balanced	protein	drop	mixed	NA	NA
Q86W42	120	ok	FALSE		0.145586849113098	0.00630872490763142	0.00752585914801063	ms2	balanced	protein	drop	mixed	NA	NA
Q86X55	120	ok	FALSE		0.731374098408887	0.097544231827772	0.0193779025882466	ms2	balanced	protein	drop	mixed	NA	NA
Q86XP3	120	ok	FALSE		0.142655299781412	0.0339821908976677	0.00296437044596196	ms2	balanced	protein	drop	mixed	NA	NA
Q86Y56	120	ok	FALSE		0.0488203468526132	0.0088590201175113	0.00394430382251258	ms2	balanced	protein	drop	mixed	NA	NA
Q8IV08	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	1.07369337097956	0	0.00443111773926184	ms2	balanced	protein	drop	mixed	NA	NA
Q8IVF2	120	ok	FALSE		0.247851182593859	0.0516746301726682	0.0018977847219746	ms2	balanced	protein	drop	mixed	NA	NA
Q8IVL6	120	ok	FALSE		0.225998555510103	0.0930884460002308	0.00521124323248812	ms2	balanced	protein	drop	mixed	NA	NA
Q8IVT2	120	ok	FALSE		0.423623146290641	0.150862228986948	0.00834355393194362	ms2	balanced	protein	drop	mixed	NA	NA
Q8IWA0	120	ok	FALSE		0.47033528108853	1.06310563589347e-08	0.00628361392794201	ms2	balanced	protein	drop	mixed	NA	NA
Q8IWB7	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.224949426618202	0	0.00966659455157835	ms2	balanced	protein	drop	mixed	NA	NA
Q8IWS0	120	ok	FALSE		0.107554729322634	0.0451334184171205	0.00120913705713681	ms2	balanced	protein	drop	mixed	NA	NA
Q8IWX8	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	1.23626949204053	0	0.00737854370512822	ms2	balanced	protein	drop	mixed	NA	NA
Q8IWZ3	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	3.32013373639237	0	0.0655561563027373	ms2	balanced	protein	drop	mixed	NA	NA
Q8IX01	120	ok	FALSE		0.747756902158207	0.0453347609024215	0.0102996865047176	ms2	balanced	protein	drop	mixed	NA	NA
Q8IX12	120	ok	FALSE		0.0716446608724612	0.0224874291643312	0.00149925016022406	ms2	balanced	protein	drop	mixed	NA	NA
Q8IXB1	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.0919356149208876	0	0.00369054121144041	ms2	balanced	protein	drop	mixed	NA	NA
Q8IXH7	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	2.31175730252471	1.0003765945204e-10	0.0911550741488643	ms2	balanced	protein	drop	mixed	NA	NA
Q8IXM3	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.282058775335048	0	0.00757449454809876	ms2	balanced	protein	drop	mixed	NA	NA
Q8IXT5	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.13297405510978	4.68845722991749e-11	0.00604099143706997	ms2	balanced	protein	drop	mixed	NA	NA
Q8IY67	120	ok	FALSE		1.55232313863485	0.279438312076147	0.0361889665790753	ms2	balanced	protein	drop	mixed	NA	NA
Q8IY81	120	ok	FALSE		0.113448103599637	0.0152008474044765	0.00293098059322884	ms2	balanced	protein	drop	mixed	NA	NA
Q8IYB3	120	ok	FALSE		0.355904263798164	0.113614613651809	0.00290772863959125	ms2	balanced	protein	drop	mixed	NA	NA
Q8IYB8	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.322676086202304	0	0.00808849933647212	ms2	balanced	protein	drop	mixed	NA	NA
Q8IZ83	120	ok	FALSE		0.532172833262028	0.0627929552773141	0.017691015091887	ms2	balanced	protein	drop	mixed	NA	NA
Q8IZL8	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.208334907405729	1.13523138484078e-17	0.00460637906938192	ms2	balanced	protein	drop	mixed	NA	NA
Q8N0X7	119	ok	FALSE		1.56401374596032	4.19192661501377e-09	0.067331423324843	ms2	balanced	protein	drop	mixed	NA	NA
Q8N163	120	ok	FALSE		0.0734010180777709	0.00274046778793882	0.000763456112271163	ms2	balanced	protein	drop	mixed	NA	NA
Q8N183	120	ok	FALSE		0.217492969735868	0.00146404084824985	0.00219773701575356	ms2	balanced	protein	drop	mixed	NA	NA
Q8N1F7	120	ok	FALSE		0.0628178514166809	0.0138311766414368	0.00100842482480834	ms2	balanced	protein	drop	mixed	NA	NA
Q8N1G4	120	ok	FALSE		0.102876359063945	0.0596730742309954	0.00147301713273216	ms2	balanced	protein	drop	mixed	NA	NA
Q8N335	120	ok	FALSE		1.22057956163205	0.194379218679078	0.00980544662070801	ms2	balanced	protein	drop	mixed	NA	NA
Q8N3C0	120	ok	FALSE		1.11567143521324	8.99471687701863e-10	0.021280103444793	ms2	balanced	protein	drop	mixed	NA	NA
Q8N3D4	120	ok	FALSE		0.287458767737232	0.193247800788442	0.0224287703081501	ms2	balanced	protein	drop	mixed	NA	NA
Q8N3U4	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.47086994039599	1.93515871206807e-11	0.00471015563869448	ms2	balanced	protein	drop	mixed	NA	NA
Q8N4H5	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.593223854907107	0	0.00300687535964384	ms2	balanced	protein	drop	mixed	NA	NA
Q8N543	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.58685196087245	0	0.0140938958233641	ms2	balanced	protein	drop	mixed	NA	NA
Q8N5K1	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.293550245229645	0	0.00231904044915156	ms2	balanced	protein	drop	mixed	NA	NA
Q8N5M9	120	ok	FALSE		0.349290878358267	0.150849308774079	0.0112216318442152	ms2	balanced	protein	drop	mixed	NA	NA
Q8N684	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.345278182896554	0	0.00208901613728083	ms2	balanced	protein	drop	mixed	NA	NA
Q8N6R0	120	ok	FALSE		0.748793634991687	3.29586226488775e-10	0.0204241910174006	ms2	balanced	protein	drop	mixed	NA	NA
Q8N726	120	ok	FALSE		0.137366731780887	0.0796406783431011	0.00486036138159376	ms2	balanced	protein	drop	mixed	NA	NA
Q8N766	120	ok	FALSE		0.141376750591159	0.00955114261751089	0.00176885240389955	ms2	balanced	protein	drop	mixed	NA	NA
Q8N7H5	120	ok	FALSE		0.165692278321497	0.0161216984482856	0.00397925695849541	ms2	balanced	protein	drop	mixed	NA	NA
Q8N8S7	120	ok	FALSE		0.510664837836363	0.234260137083224	0.0076145767055092	ms2	balanced	protein	drop	mixed	NA	NA
Q8NB90	120	ok	FALSE		0.253856308122971	2.58605364167114e-10	0.00638523842781254	ms2	balanced	protein	drop	mixed	NA	NA
Q8NBJ5	120	ok	FALSE		0.0576657350954388	0.0172451708729398	0.000789452383516545	ms2	balanced	protein	drop	mixed	NA	NA
Q8NBJ7	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.203545993483834	0	0.00253451776302083	ms2	balanced	protein	drop	mixed	NA	NA
Q8NBK3	120	ok	FALSE		0.32147110229305	0.112163645582542	0.0236372870514286	ms2	balanced	protein	drop	mixed	NA	NA
Q8NBM4	120	ok	FALSE		1.5055817338523	0.266337936104122	0.0248908707961057	ms2	balanced	protein	drop	mixed	NA	NA
Q8NBN7	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.184743144606547	0	0.0183468494607829	ms2	balanced	protein	drop	mixed	NA	NA
Q8NBQ5	120	ok	FALSE		0.646454044685793	5.60458608921784e-09	0.0105449755427021	ms2	balanced	protein	drop	mixed	NA	NA
Q8NBS9	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.0987512478316436	0	0.000844983481538358	ms2	balanced	protein	drop	mixed	NA	NA
Q8NBU5	120	ok	FALSE		0.159351481597001	0.0520694923460785	0.00373846285269724	ms2	balanced	protein	drop	mixed	NA	NA
Q8NC51	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.0794100620328424	0	0.000903433385210782	ms2	balanced	protein	drop	mixed	NA	NA
Q8NCA5	120	ok	FALSE		0.537400055236024	0.103189350856337	0.00832979545142394	ms2	balanced	protein	drop	mixed	NA	NA
Q8NCW5	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.222024840867828	0	0.0027219743865619	ms2	balanced	protein	drop	mixed	NA	NA
Q8NDH3	120	ok	FALSE		0.577077528591312	0.275748893493238	0.0167652677564064	ms2	balanced	protein	drop	mixed	NA	NA
Q8NE71	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.0616526663736775	0	0.00147682970233344	ms2	balanced	protein	drop	mixed	NA	NA
Q8NEZ5	120	ok	FALSE		1.03731079237557	1.01862146589253	0.0125642400298758	ms2	balanced	protein	drop	mixed	NA	NA
Q8NF37	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.262890586872831	0	0.00141048230229498	ms2	balanced	protein	drop	mixed	NA	NA
Q8NFH5	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.214786317058737	0	0.00616077662595659	ms2	balanced	protein	drop	mixed	NA	NA
Q8NFQ8	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.291732388462671	9.59352678927483e-11	0.0117561203723958	ms2	balanced	protein	drop	mixed	NA	NA
Q8NHP8	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.634199655635889	0	0.00650466349775993	ms2	balanced	protein	drop	mixed	NA	NA
Q8NI27	120	ok	FALSE		0.0496714337922058	0.0424689311527365	0.0024928357630093	ms2	balanced	protein	drop	mixed	NA	NA
Q8NI36	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.179258988928739	0	0.00241579225507681	ms2	balanced	protein	drop	mixed	NA	NA
Q8TAQ2	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.0827037303907635	0	0.00229834756815002	ms2	balanced	protein	drop	mixed	NA	NA
Q8TBC4	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.283909752609085	3.48911326023954e-13	0.00250637686974553	ms2	balanced	protein	drop	mixed	NA	NA
Q8TBQ9	120	ok	FALSE		0.540529481522463	0.150164074171767	0.00531720687082942	ms2	balanced	protein	drop	mixed	NA	NA
Q8TC12	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.439078733403508	0	0.006518969253076	ms2	balanced	protein	drop	mixed	NA	NA
Q8TCC3	120	ok	FALSE		0.514818412541026	0.450763616063938	0.0060596133828925	ms2	balanced	protein	drop	mixed	NA	NA
Q8TCJ2	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.17934283428267	0	0.00181349515320665	ms2	balanced	protein	drop	mixed	NA	NA
Q8TCS8	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.0615990361106454	6.62899285845311e-17	0.00153427363940612	ms2	balanced	protein	drop	mixed	NA	NA
Q8TCT9	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.0689314218717463	0	0.00133266333533293	ms2	balanced	protein	drop	mixed	NA	NA
Q8TDD1	120	ok	FALSE		0.43710530919237	0.156816748256302	0.00423883180336039	ms2	balanced	protein	drop	mixed	NA	NA
Q8TDN6	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.0218270903649182	2.87229649099458e-12	0.00105979089997473	ms2	balanced	protein	drop	mixed	NA	NA
Q8TED0	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.874802069017939	0	0.0149746069710563	ms2	balanced	protein	drop	mixed	NA	NA
Q8TED1	120	ok	FALSE		0.0915735830200727	0.0334989088346927	0.00392550648586718	ms2	balanced	protein	drop	mixed	NA	NA
Q8TEM1	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.0982540751258439	0	0.00125069862539619	ms2	balanced	protein	drop	mixed	NA	NA
Q8TEQ6	120	ok	FALSE		0.154925797862288	4.37137277778916e-11	0.000965136940901866	ms2	balanced	protein	drop	mixed	NA	NA
Q8TEX9	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.201007267831255	0	0.00181543966455324	ms2	balanced	protein	drop	mixed	NA	NA
Q8WTT2	120	ok	FALSE		0.548077239040164	0.0836229028017528	0.00573043559711005	ms2	balanced	protein	drop	mixed	NA	NA
Q8WTV0	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.19636802620019	7.0657861119513e-13	0.00282419398272766	ms2	balanced	protein	drop	mixed	NA	NA
Q8WU90	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.0622750749236564	0	0.000670544433333162	ms2	balanced	protein	drop	mixed	NA	NA
Q8WUA2	120	ok	FALSE		0.643961004658716	0.0923721620053879	0.00728807538851157	ms2	balanced	protein	drop	mixed	NA	NA
Q8WUK0	120	ok	FALSE		0.449727972184049	0.0268320253960019	0.01909877441891	ms2	balanced	protein	drop	mixed	NA	NA
Q8WUM0	120	ok	FALSE		0.185984583004801	3.24752936759978e-08	0.00209141614069284	ms2	balanced	protein	drop	mixed	NA	NA
Q8WUM4	120	ok	FALSE		0.0355547415528786	3.17605092907024e-10	0.000421311574268513	ms2	balanced	protein	drop	mixed	NA	NA
Q8WUX1	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.0769766201645239	5.67805246341847e-12	0.00529058394673224	ms2	balanced	protein	drop	mixed	NA	NA
Q8WUX9	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.322437026677209	0	0.0292012690505142	ms2	balanced	protein	drop	mixed	NA	NA
Q8WVJ2	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.414971967751419	0	0.00795322927712503	ms2	balanced	protein	drop	mixed	NA	NA
Q8WVM8	120	ok	FALSE		0.138375300984913	0.0225936956641621	0.00240742281732895	ms2	balanced	protein	drop	mixed	NA	NA
Q8WVV9	120	ok	FALSE		0.0993655648559161	0.0695563613240639	0.00494238987122734	ms2	balanced	protein	drop	mixed	NA	NA
Q8WVX9	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.389371296355667	0	0.00729200313660525	ms2	balanced	protein	drop	mixed	NA	NA
Q8WVY7	120	ok	FALSE		0.27796596504009	1.9737022125296e-07	0.00358281629666988	ms2	balanced	protein	drop	mixed	NA	NA
Q8WW12	120	ok	FALSE		0.356393783493982	1.60540617472146e-10	0.00267270300409882	ms2	balanced	protein	drop	mixed	NA	NA
Q8WWI1	120	ok	FALSE		0.0969641540824674	2.69490653127253e-10	0.00081198389868137	ms2	balanced	protein	drop	mixed	NA	NA
Q8WWM7	120	ok	FALSE		0.0564096014964374	0.0438079019705708	0.00118060710199608	ms2	balanced	protein	drop	mixed	NA	NA
Q8WWQ0	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.641125175454467	0	0.00913978181545217	ms2	balanced	protein	drop	mixed	NA	NA
Q8WWY3	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.0853523859336129	1.95068147111635e-17	0.00420357309367954	ms2	balanced	protein	drop	mixed	NA	NA
Q8WX92	120	ok	FALSE		0.698768888996497	2.79276602032583e-07	0.00689629673462348	ms2	balanced	protein	drop	mixed	NA	NA
Q8WX93	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.214123759834476	1.19178412235758e-17	0.0024116742393867	ms2	balanced	protein	drop	mixed	NA	NA
Q8WXA9	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.715865635327166	0	0.0128253540613278	ms2	balanced	protein	drop	mixed	NA	NA
Q8WXF1	120	ok	FALSE		0.151358028842889	0.00819786415264787	0.00383087295954565	ms2	balanced	protein	drop	mixed	NA	NA
Q8WXI7	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	1.13478296557301	0	0.00805925281422475	ms2	balanced	protein	drop	mixed	NA	NA
Q8WXI9	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.399327289227024	0	0.0140982159345831	ms2	balanced	protein	drop	mixed	NA	NA
Q8WXX5	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.209851112636919	2.6763861922969e-11	0.00680630861073494	ms2	balanced	protein	drop	mixed	NA	NA
Q8WYA6	120	ok	FALSE		0.104581995303575	0.00678226123106648	0.00137496484531406	ms2	balanced	protein	drop	mixed	NA	NA
Q8WYP5	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.215215262750264	2.46767348854578e-11	0.00557927133783988	ms2	balanced	protein	drop	mixed	NA	NA
Q8WZA0	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.0578388745363894	0	0.00250936531616488	ms2	balanced	protein	drop	mixed	NA	NA
Q92466	120	ok	FALSE		0.193863897918819	0.00274087651871257	0.00197357272658713	ms2	balanced	protein	drop	mixed	NA	NA
Q92499	120	ok	FALSE		0.0215808356673175	0.025973755918163	0.000517868711399413	ms2	balanced	protein	drop	mixed	NA	NA
Q92522	120	ok	FALSE		0.0487136400972167	0.0386591798377773	0.00198787638087367	ms2	balanced	protein	drop	mixed	NA	NA
Q92538	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.622125209010186	5.02342911570388e-16	0.00481091488815114	ms2	balanced	protein	drop	mixed	NA	NA
Q92542	120	ok	FALSE		0.67767323394574	0.339298497233049	0.0122848019267466	ms2	balanced	protein	drop	mixed	NA	NA
Q92544	120	ok	FALSE		0.0456127794897193	8.7836193465023e-11	0.00283632236418833	ms2	balanced	protein	drop	mixed	NA	NA
Q92552	120	ok	FALSE		0.180011754355265	2.01164880187165e-09	0.00356222670920112	ms2	balanced	protein	drop	mixed	NA	NA
Q92598	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.0329793260359852	0	0.000606522388225519	ms2	balanced	protein	drop	mixed	NA	NA
Q92614	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.587134087267808	1.0306319166997e-10	0.0412079662129073	ms2	balanced	protein	drop	mixed	NA	NA
Q92616	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.0283709139195565	8.09330045379808e-13	0.00037767278932042	ms2	balanced	protein	drop	mixed	NA	NA
Q92620	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.80783296254094	1.54731954247923e-16	0.0434803811925147	ms2	balanced	protein	drop	mixed	NA	NA
Q92621	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.0872662722045915	0	0.00107090226905574	ms2	balanced	protein	drop	mixed	NA	NA
Q92626	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.152381833997076	0	0.00393104116165316	ms2	balanced	protein	drop	mixed	NA	NA
Q92665	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.231905975588129	0	0.00319790182831208	ms2	balanced	protein	drop	mixed	NA	NA
Q92688	120	ok	FALSE		0.415740988820233	0.0332237331224512	0.00250611992518931	ms2	balanced	protein	drop	mixed	NA	NA
Q92734	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.197861306488913	0	0.00294795131470939	ms2	balanced	protein	drop	mixed	NA	NA
Q92747	120	ok	FALSE		0.228900520031262	0.0103088212308567	0.00214425885596714	ms2	balanced	protein	drop	mixed	NA	NA
Q92769	120	ok	FALSE		0.287653513134672	0.0880982376500082	0.00491689843642741	ms2	balanced	protein	drop	mixed	NA	NA
Q92797	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.205735182922698	0	0.00313081942584191	ms2	balanced	protein	drop	mixed	NA	NA
